# {"t_start": 1672454481.1089234, "env_id": "PctContinuous-v0"} 
r,l,t
6.446428,21,3645.064953
6.659586,32,3647.513531
6.248333,25,3649.455013
6.30045,24,3651.294709
7.12736,25,3653.225668
6.627279,26,3655.208537
5.792674,23,3656.98999
5.785408,22,3658.61951
5.434822,21,3660.20957
6.485515,27,3662.28141
5.993331,26,3664.248142
5.655627,24,3666.137709
6.139227,30,3668.502105
7.132959,28,3670.633868
6.798646,26,3672.665394
6.909471,26,3674.649469
6.490487,29,3676.925718
5.911233,21,3678.497367
5.46388,25,3680.414993
6.577473,31,3682.823482
5.874655,29,3685.097706
5.319747,20,3686.606213
6.195415,21,3688.21055
5.522137,20,3689.69226
5.50052,24,3691.55492
7.014364,27,3693.597478
7.354713,26,3695.599109
5.61567,20,3697.08655
5.879768,20,3698.597333
6.726703,26,3700.655646
7.083097,20,3702.192873
7.73659,28,3704.332444
6.345221,23,3706.074495
6.763187,22,3707.786896
5.900178,20,3709.284804
5.242652,23,3711.087291
5.803244,20,3712.593965
5.066622,19,3714.021601
6.717816,26,3716.03301
6.886475,31,3718.410036
6.758404,24,3720.246541
6.035284,23,3721.97372
6.201435,29,3724.230889
7.184186,27,3726.387901
7.084505,27,3728.421765
6.980331,29,3730.671548
5.125597,23,3732.388475
6.347217,25,3734.332001
6.183285,24,3736.181036
7.470797,33,3738.766315
7.504093,35,3741.458645
7.145584,29,3743.636834
6.806239,19,3745.062103
7.1465,28,3747.244385
7.220551,24,3749.160064
6.492242,25,3751.050916
6.548737,24,3752.929722
5.923763,27,3754.953529
6.866727,21,3756.531002
6.387151,18,3757.969
6.708891,27,3760.02575
6.413538,23,3761.832535
3.992276,18,3763.197287
7.187715,26,3765.232061
6.624747,24,3767.050405
6.557032,22,3768.800998
6.363994,29,3771.002658
7.267207,27,3773.082559
6.375882,23,3774.843151
6.398233,22,3776.549266
6.623277,26,3778.502052
6.4781,25,3780.487003
6.463363,25,3782.382126
6.688459,25,3784.300382
7.354392,26,3786.264822
5.849054,19,3787.783879
6.811848,29,3789.987974
6.760182,23,3791.797558
5.476653,21,3793.350633
6.246337,29,3795.613253
6.333858,33,3798.092611
6.329138,30,3800.461234
7.832517,25,3802.377515
5.958442,21,3804.023839
6.531505,29,3806.233604
6.832455,30,3808.573035
6.673027,24,3810.410799
6.440282,27,3812.481799
6.5757,22,3814.167632
7.749307,31,3816.545707
6.715303,24,3818.402867
6.298316,29,3820.641174
5.884802,18,3821.960501
6.409616,26,3823.969971
6.882773,45,3827.469568
6.703858,21,3829.075517
7.020694,31,3831.500341
3.658017,16,3832.742707
6.680362,27,3834.880784
7.329031,26,3836.857731
6.201669,21,3838.459838
5.569587,23,3840.154442
6.407094,25,3842.095552
6.135985,30,3844.368725
5.795762,18,3845.82869
6.203005,21,3847.413548
7.324183,28,3849.582631
6.873044,22,3851.228768
7.344885,26,3853.286771
6.582683,25,3855.193139
6.470538,31,3857.637334
6.071295,22,3859.300559
7.404006,29,3861.538725
6.951287,24,3863.373178
5.85446,24,3865.22139
6.449657,24,3867.05515
6.059922,25,3869.036225
7.346294,26,3871.005344
7.202448,33,3873.56443
6.734668,25,3875.456276
6.413246,28,3877.663124
7.321198,25,3879.540239
5.60021,24,3881.398431
6.305803,21,3882.966224
6.313633,21,3884.645209
6.679486,26,3886.642624
4.249071,20,3888.238469
7.111086,26,3890.175831
6.665409,30,3892.524652
5.772899,22,3894.225323
7.164045,26,3896.271238
7.575195,35,3898.965024
6.864143,24,3900.859071
6.071065,23,3902.588772
6.336022,20,3904.141822
6.17697,28,3906.305694
7.311553,24,3908.175398
6.377306,29,3910.354961
7.415873,34,3913.012005
6.572393,27,3915.119592
6.716262,30,3917.419553
5.407193,18,3918.827884
7.103471,20,3920.340458
6.393463,22,3922.015268
5.999708,27,3924.110039
6.808612,27,3926.14947
5.003342,26,3928.216054
6.49942,22,3929.871418
7.756853,30,3932.235067
5.332446,25,3934.226295
7.639304,27,3936.252245
7.141119,23,3937.988555
8.403708,38,3940.89308
6.672701,25,3942.84063
6.905872,30,3945.136279
4.188298,14,3946.236298
5.930138,20,3947.770002
5.808279,20,3949.292587
6.902527,25,3951.26933
7.184847,28,3953.486578
6.546878,25,3955.387378
6.487309,24,3957.214209
6.894772,30,3959.492141
6.730676,27,3961.608954
5.556485,25,3963.485944
7.239492,31,3965.837455
6.029794,28,3968.006568
6.294966,24,3969.88918
6.137989,21,3971.472382
5.796714,31,3973.877606
6.454808,26,3975.855204
6.427804,31,3978.252406
6.035817,23,3980.016634
6.978798,30,3982.351308
6.505492,31,3984.790477
6.179868,27,3986.873536
5.675423,22,3988.642163
6.967054,27,3990.71365
4.28444,16,3991.993934
5.762502,27,3994.028702
6.253362,23,3995.845054
7.12988,29,3998.05519
6.902641,29,4000.245094
6.648589,31,4002.589134
6.653236,22,4004.292593
5.995039,19,4005.768388
7.389564,24,4007.638254
6.489215,33,4010.108143
6.827542,28,4012.326905
6.61082,29,4014.502594
7.213617,26,4016.498991
6.890461,29,4018.741947
5.337596,25,4020.661483
7.066671,29,4022.921924
7.579236,33,4025.4643
5.992955,29,4027.742154
7.108779,31,4030.091622
6.94126,34,4032.751143
6.710331,27,4034.817324
6.332532,31,4037.156523
7.260554,35,4039.899517
6.943215,26,4041.901769
6.499634,23,4043.63585
6.111218,24,4045.467305
6.353942,20,4047.033067
6.886384,25,4048.940058
6.165574,19,4050.445627
6.8363,27,4052.516198
6.37587,25,4054.471648
6.16105,30,4056.714652
7.664377,33,4059.302629
6.428267,25,4061.249387
7.326467,29,4063.445842
7.416312,25,4065.397743
7.400536,24,4067.200305
7.368371,32,4069.696829
5.60452,23,4071.431406
6.940299,35,4074.179568
6.400969,28,4076.337811
6.086375,25,4078.308592
6.480528,29,4080.563303
5.758033,22,4082.223046
6.569381,27,4084.368743
2.69136,12,4085.227831
6.176505,27,4087.247326
6.009068,22,4088.970736
7.118046,22,4090.645477
6.982105,26,4092.670523
5.787181,15,4093.817095
7.257346,28,4095.979613
6.354741,23,4097.685911
6.514702,27,4099.773766
6.601239,29,4101.983943
5.953227,32,4104.42268
6.030635,24,4106.255439
6.769099,27,4108.347915
6.848625,30,4110.54679
6.770201,29,4112.851886
6.510289,33,4115.427475
6.799651,27,4117.48448
6.510157,28,4119.636143
6.446525,26,4121.627738
6.626589,26,4123.608865
5.695764,25,4125.467005
7.119622,37,4128.337887
6.661517,26,4130.312557
6.530523,18,4131.647147
5.549591,18,4133.059557
5.883412,26,4135.117912
6.658865,22,4136.816275
6.192256,24,4138.714366
7.157944,26,4140.707977
7.01103,30,4143.01872
5.947278,25,4144.893368
6.389775,27,4146.970631
5.860594,20,4148.449888
6.726377,26,4150.472608
5.818627,20,4151.982023
6.340816,25,4153.939593
4.386334,23,4155.709173
6.425793,27,4157.804954
5.948568,24,4159.675287
6.398165,21,4161.358801
6.8687,29,4163.56533
6.592467,27,4165.697704
6.373005,23,4167.418618
7.007399,29,4169.655258
4.403108,25,4171.585063
6.518761,27,4173.67651
5.782523,34,4176.241996
6.953872,30,4178.563695
6.418693,28,4180.728593
5.687611,26,4182.691837
4.315881,16,4183.909309
6.923671,29,4186.17243
6.561663,28,4188.322615
6.956759,31,4190.681406
5.955902,34,4193.274025
2.508382,9,4193.949393
6.934453,25,4195.911636
4.6577,17,4197.21328
6.44206,23,4198.95963
7.304933,26,4201.008124
6.721752,29,4203.163743
6.530751,28,4205.337665
6.945181,25,4207.298494
5.797543,21,4208.87338
6.062647,23,4210.65217
6.400953,25,4212.621498
6.638875,19,4214.036144
5.717777,22,4215.749751
6.324895,23,4217.498189
7.438294,22,4219.234344
5.966728,19,4220.676477
5.954105,24,4222.445085
4.533967,22,4224.190886
6.713561,27,4226.238999
6.300931,27,4228.385465
6.362979,27,4230.482053
6.181985,25,4232.377574
6.486134,32,4234.828608
3.700371,16,4236.067375
6.020154,24,4237.88948
7.058567,26,4239.915805
6.0176,26,4241.939287
4.982036,24,4243.734897
5.994804,26,4245.75183
6.322364,23,4247.4768
6.1734,28,4249.663213
6.10538,28,4251.791658
6.622662,29,4254.013489
6.475646,24,4255.820245
7.280495,26,4257.826937
6.947559,24,4259.642076
6.4174,26,4261.688332
5.896504,21,4263.297497
7.43404,31,4265.707937
6.205297,27,4267.775596
4.977116,20,4269.355304
6.531409,21,4270.914411
6.629888,19,4272.341835
6.198784,21,4273.99554
5.768401,31,4276.390815
6.735375,25,4278.246357
3.572355,13,4279.225449
5.483295,25,4281.182243
5.769944,27,4283.256415
6.678911,22,4284.918188
5.595732,21,4286.477745
7.086364,21,4288.1282
6.88096,23,4289.898242
7.281093,31,4292.312974
6.921645,31,4294.640588
6.423942,23,4296.474879
6.153878,28,4298.610038
6.211884,25,4300.574779
7.101795,28,4302.72554
5.739289,26,4304.721591
7.715644,28,4306.876369
6.895236,26,4308.915512
5.808013,20,4310.425305
7.557935,23,4312.228053
5.986559,24,4314.037252
3.710431,18,4315.413617
7.180548,25,4317.303327
6.4715,26,4319.27196
6.346584,22,4320.963807
5.114307,17,4322.239006
6.352353,26,4324.249555
4.680702,20,4325.771871
7.120403,36,4328.592185
5.647534,21,4330.230429
7.729283,31,4332.599261
7.055035,37,4335.46512
6.589272,30,4337.729261
6.29593,21,4339.390182
6.669037,26,4341.364961
6.739605,27,4343.402913
7.328818,30,4345.771346
6.0606,21,4347.355016
7.076664,23,4349.100631
5.591691,18,4350.538962
6.677419,31,4352.898102
6.19114,25,4354.836034
5.907697,22,4356.49473
5.242509,22,4358.241444
6.589856,28,4360.374057
5.185878,28,4362.614755
6.985395,33,4365.198164
5.620929,27,4367.28857
5.934875,23,4369.065902
5.363021,19,4370.54836
6.999802,30,4372.910629
6.212389,18,4374.307847
5.27583,22,4375.961145
6.021209,29,4378.217519
6.038743,21,4379.836612
6.078127,27,4381.969264
5.430812,25,4383.882291
3.177327,14,4384.973256
5.831683,25,4386.838763
6.750539,21,4388.520115
5.283289,20,4390.073609
6.495104,24,4391.874274
7.581486,30,4394.205545
6.49545,29,4396.413674
4.73877,26,4398.369061
5.924476,31,4400.816087
5.701922,21,4402.388434
5.62044,23,4404.132996
6.554179,33,4406.651047
6.555749,18,4408.090727
6.714399,25,4409.971366
6.366895,20,4411.553843
5.361766,24,4413.367991
7.275932,27,4415.455646
7.465612,21,4417.048486
6.344111,24,4418.971041
3.803827,17,4420.270186
6.754436,18,4421.616181
6.47794,29,4423.896586
6.256967,26,4425.872739
5.697513,28,4428.020864
5.55375,24,4429.855455
6.493092,26,4431.878474
7.236085,32,4434.424379
6.506517,25,4436.357609
6.097087,29,4438.603684
7.088517,21,4440.172075
5.152983,28,4442.327254
6.203634,27,4444.389142
6.61817,31,4446.777215
6.910168,23,4448.526919
6.437,27,4450.62388
6.97167,30,4452.895794
5.393476,22,4454.616051
5.902878,23,4456.368358
6.201304,21,4457.998474
6.046289,30,4460.269458
6.03794,32,4462.734938
6.579746,33,4465.27434
3.83889,19,4466.709445
5.565409,20,4468.194096
6.168592,22,4469.893974
6.548922,30,4472.143055
6.842448,23,4473.930064
7.220077,26,4475.889242
7.18869,27,4477.979752
6.869249,28,4480.099693
5.642614,25,4482.069853
6.169493,25,4483.950253
5.906029,21,4485.566557
7.737423,37,4488.412101
6.214281,25,4490.308625
3.430076,15,4491.452311
6.763659,34,4494.107084
5.477779,24,4495.959529
5.602064,26,4497.969183
6.902269,22,4499.685403
6.233504,25,4501.608446
7.408489,21,4503.186323
6.366421,21,4504.826653
5.741084,24,4506.670659
7.040583,30,4509.000816
7.055557,32,4511.493116
6.589595,21,4513.039257
7.484252,33,4515.622367
5.209204,22,4517.289299
6.895061,30,4519.618232
7.421227,25,4521.510317
6.284534,20,4523.043896
5.914303,30,4525.27797
6.007119,25,4527.191451
7.453563,26,4529.163182
6.965803,28,4531.36026
5.757924,22,4533.018904
6.408964,26,4535.025755
6.256226,24,4536.87397
6.803325,26,4538.86303
6.405853,22,4540.557863
5.759168,28,4542.718945
7.351458,26,4544.700325
6.951766,28,4546.912679
6.167346,26,4548.90304
6.613373,28,4551.112644
6.137383,22,4552.755596
7.131105,29,4555.002297
6.92742,19,4556.444051
6.438869,19,4557.952662
7.468173,30,4560.213709
6.280843,27,4562.31272
7.733154,31,4564.644515
7.186018,23,4566.450312
7.616262,29,4568.713809
6.792876,28,4570.780741
6.886479,32,4573.261242
6.901409,25,4575.155809
6.322881,29,4577.351985
6.831553,31,4579.714868
6.387708,24,4581.576316
6.32594,25,4583.458374
7.123152,29,4585.717272
5.761696,24,4587.573007
4.573418,19,4589.060532
6.084808,30,4591.306261
6.018575,30,4593.604395
5.14037,16,4594.811054
5.259716,24,4596.700758
5.441567,31,4599.068393
7.09235,27,4601.174819
7.544526,31,4603.599886
5.046879,21,4605.213639
6.732513,30,4607.558118
6.361489,26,4609.534732
6.790656,21,4611.15003
6.944695,22,4612.779884
6.504841,31,4615.187033
6.742159,27,4617.212187
6.457628,28,4619.380609
6.908037,33,4621.856992
5.991469,27,4624.033147
6.226636,32,4626.492343
6.682279,27,4628.527571
7.040229,29,4630.75784
6.398043,22,4632.425174
6.810548,32,4634.917002
6.371464,25,4636.801758
5.719918,27,4638.895548
7.16911,24,4640.724062
7.088639,32,4643.247615
6.641151,26,4645.233609
6.405903,34,4647.895364
6.145473,22,4649.601533
5.595102,26,4651.576177
6.122868,26,4653.585421
6.251848,31,4655.915637
6.846399,26,4657.908474
6.775016,34,4660.488345
7.308179,27,4662.570856
7.097249,26,4664.505863
7.073178,32,4666.987196
6.842945,18,4668.351094
6.063363,27,4670.468714
6.595799,26,4672.486913
6.452458,28,4674.617641
6.73765,29,4676.875179
6.267694,27,4678.919956
6.167494,19,4680.419725
6.365204,25,4682.316808
6.660444,27,4684.400455
6.391567,25,4686.26351
6.483599,31,4688.67505
6.342528,24,4690.512814
6.224618,21,4692.143708
6.457224,23,4693.893289
6.691269,26,4695.935933
5.489378,19,4697.388655
7.501068,31,4699.743891
6.448784,29,4701.936891
7.348719,30,4704.268414
4.883081,16,4705.487507
6.856506,28,4707.656731
4.699533,21,4709.253287
5.934278,23,4711.013227
6.526612,23,4712.744034
6.335667,25,4714.651696
6.553104,24,4716.467857
6.863134,27,4718.558716
6.726206,23,4720.317208
5.978507,28,4722.465277
6.400077,33,4724.950095
6.965489,31,4727.34992
6.59482,25,4729.265628
7.029914,27,4731.381693
6.740677,21,4732.978049
6.020342,28,4735.167166
6.296365,21,4736.793607
5.413573,23,4738.562431
7.008142,27,4740.635296
6.317651,26,4742.663498
7.034802,36,4745.433667
3.219296,17,4746.727946
6.284601,26,4748.705955
6.599563,21,4750.359457
6.678954,25,4752.263855
5.235889,22,4754.027345
7.227023,36,4756.747671
5.618249,27,4758.850615
6.012482,22,4760.565542
5.873195,23,4762.352052
7.253096,29,4764.584723
6.200505,20,4766.086415
6.959971,30,4768.398468
3.370852,13,4769.364608
7.072245,26,4771.319945
6.551514,21,4772.976129
6.15731,21,4774.567874
6.386921,26,4776.581058
6.338204,27,4778.6047
6.472232,32,4781.099199
7.095925,27,4783.145948
6.504172,29,4785.404293
6.061996,21,4786.976654
6.361373,27,4789.112321
6.377473,27,4791.164058
6.616167,25,4793.155774
7.53513,28,4795.320264
5.453213,17,4796.611604
5.941537,30,4798.919878
6.598848,26,4800.961684
6.517756,29,4803.249193
7.225804,26,4805.257295
6.207479,20,4806.789462
7.546708,26,4808.783847
5.99731,23,4810.558187
6.736036,28,4812.742605
6.761344,26,4814.733706
6.919908,22,4816.382155
7.551057,33,4819.0122
6.182812,19,4820.443786
6.100923,24,4822.293839
6.258213,20,4823.883939
6.490355,27,4825.954258
6.772815,27,4828.00268
7.276956,27,4830.149329
6.304267,20,4831.64948
7.008572,29,4833.806387
5.171747,22,4835.520765
6.864282,26,4837.510569
6.770319,26,4839.533695
6.425179,23,4841.267781
6.999781,23,4843.06328
6.365103,26,4845.092308
5.564356,25,4847.053114
6.983111,26,4849.025628
6.707226,26,4851.031847
7.325807,29,4853.28605
6.357767,29,4855.513464
6.84301,32,4858.00345
5.039963,24,4859.7852
6.83342,31,4862.22308
6.511605,22,4863.858464
6.934612,27,4865.965836
7.042377,26,4867.921016
6.2791,25,4869.880059
6.485029,26,4871.846543
6.153222,24,4873.747045
6.367119,23,4875.523989
6.977208,29,4877.781803
6.221395,31,4880.237567
6.714069,32,4882.662842
6.346651,28,4884.839097
6.378295,25,4886.74027
6.837171,27,4888.801938
6.505196,31,4891.100449
5.773716,27,4893.214361
6.773987,22,4894.868146
7.20217,32,4897.347444
6.770905,27,4899.456291
6.24215,28,4901.569262
6.800257,25,4903.515887
6.185072,27,4905.592516
7.138866,32,4908.139365
6.494425,25,4910.004529
6.522261,30,4912.342536
6.133694,23,4914.08996
6.113865,31,4916.483025
6.901137,21,4918.054694
6.670423,21,4919.726009
6.973188,33,4922.302716
5.634889,22,4924.004617
6.592941,27,4926.075992
5.927902,24,4927.945754
7.382515,26,4929.920798
7.052087,24,4931.806611
6.227266,20,4933.290403
7.262454,21,4934.925068
2.516098,13,4935.881764
6.96496,22,4937.545576
6.755587,23,4939.340955
6.291856,26,4941.347831
7.552929,31,4943.755311
5.762015,24,4945.617119
6.574003,29,4947.802362
6.969303,29,4950.082387
6.040832,27,4952.176533
7.485138,27,4954.30776
6.085973,23,4956.098035
7.110335,32,4958.568441
3.247733,14,4959.635441
4.491268,19,4961.179828
4.902987,19,4962.605523
7.473237,24,4964.42539
6.650599,24,4966.293268
6.098173,24,4968.115015
6.68907,25,4970.066909
6.909704,28,4972.10215
6.079257,23,4973.909405
5.897011,19,4975.34128
6.961337,21,4976.957931
6.682004,24,4978.76783
7.409,36,4981.541371
4.948226,25,4983.482151
6.702778,20,4985.048265
6.522153,23,4986.798048
5.547893,19,4988.241655
6.325828,23,4990.009742
6.000798,25,4991.95123
5.670808,26,4993.869479
6.298769,19,4995.364335
7.213488,26,4997.375971
6.115,28,4999.533411
7.17339,30,5001.782836
6.885331,22,5003.518628
6.561619,28,5005.655058
5.97003,28,5007.801622
6.207911,21,5009.420248
7.468759,29,5011.618521
6.188024,31,5013.980655
6.521831,28,5016.161901
6.840358,32,5018.635521
6.98137,28,5020.763462
6.885283,25,5022.729559
6.316288,16,5023.930438
5.93409,23,5025.690359
5.813454,19,5027.24228
7.197246,25,5029.152906
6.845575,26,5031.154729
7.240918,27,5033.182164
6.859359,29,5035.440163
6.40369,31,5037.750571
7.142414,26,5039.772836
6.395521,30,5042.063714
6.695186,30,5044.339654
6.222707,25,5046.29407
6.656732,33,5048.782758
6.681783,24,5050.64217
6.972143,26,5052.588781
5.313525,18,5054.047516
5.668233,25,5055.936282
6.359156,19,5057.416194
7.137421,27,5059.428361
6.821575,25,5061.37462
6.321156,29,5063.620037
5.830625,25,5065.593134
7.804372,28,5067.698811
6.833418,26,5069.701016
7.199109,32,5072.125432
6.533948,21,5073.763891
7.19907,36,5076.522327
6.654489,23,5078.294683
6.494276,30,5080.606213
7.237664,30,5082.859991
6.167589,26,5084.889197
6.707437,23,5086.627886
6.126215,27,5088.71798
6.393681,24,5090.553841
5.987207,31,5092.974107
6.649795,27,5095.038329
6.404453,21,5096.689264
6.958045,31,5099.018354
3.159476,15,5100.227632
3.163878,18,5101.605494
7.265952,20,5103.165457
7.270602,33,5105.659244
5.729319,22,5107.424626
6.210885,32,5109.834831
6.341654,19,5111.329913
6.899713,27,5113.37435
6.540346,26,5115.396004
7.73107,31,5117.753455
6.153622,24,5119.605426
6.960285,28,5121.724521
5.670107,28,5123.897017
6.410234,23,5125.62787
4.600883,20,5127.205671
6.406031,23,5128.934275
6.639973,28,5131.096477
6.805501,24,5132.89955
7.240263,24,5134.738999
7.09347,22,5136.402486
2.815221,12,5137.346936
7.436675,32,5139.841712
7.000779,24,5141.724216
5.089143,21,5143.300393
5.892815,22,5144.994714
5.611709,31,5147.415056
6.656377,26,5149.468506
7.697052,33,5151.990725
5.931938,22,5153.709481
6.804327,29,5155.902073
6.604714,30,5158.264384
6.889182,34,5160.901538
7.304723,27,5162.932819
6.1232,27,5165.05738
7.092059,30,5167.314564
7.001476,35,5170.026572
5.374883,28,5172.147682
6.703265,26,5174.13663
6.724327,21,5175.680624
6.19173,22,5177.421182
4.757358,19,5178.869515
6.477849,24,5180.713876
7.256929,33,5183.188734
6.819565,28,5185.341586
6.334054,24,5187.160117
6.272593,25,5189.102947
6.230552,23,5190.863508
5.564855,28,5193.031297
5.474191,17,5194.344618
7.116112,29,5196.574087
7.00102,32,5199.012866
6.691863,23,5200.827048
7.532202,26,5202.779752
7.03911,21,5204.386856
7.522067,26,5206.329303
6.797151,30,5208.654805
6.781806,25,5210.544999
6.819091,22,5212.27303
6.880104,33,5214.820791
7.074484,33,5217.286423
6.943197,31,5219.67555
5.824834,21,5221.231596
4.311135,18,5222.667584
6.356371,24,5224.457177
6.188394,27,5226.562346
6.334418,22,5228.237603
6.124409,26,5230.277457
6.245753,23,5231.987087
6.54693,25,5233.939625
7.00737,28,5236.068085
5.806257,30,5238.432889
6.713301,23,5240.206043
6.965066,30,5242.515628
3.147208,10,5243.270443
7.003236,26,5245.322282
6.168114,25,5247.201159
6.480076,28,5249.38295
5.326669,23,5251.116102
6.874861,24,5252.999386
5.808964,21,5254.570692
5.823932,18,5255.946551
5.829167,29,5258.191679
6.41993,21,5259.815588
6.731295,23,5261.644873
6.197391,24,5263.492011
6.670511,29,5265.720721
5.6155,18,5267.088506
7.037164,26,5269.145578
7.269466,31,5271.488337
6.42704,31,5273.901306
7.078284,28,5276.084315
6.650123,22,5277.746127
5.611117,21,5279.327085
6.084082,28,5281.507205
6.214366,30,5283.86902
6.273247,24,5285.727365
4.362312,12,5286.633181
4.820638,22,5288.330912
5.984462,24,5290.142069
4.907044,20,5291.71128
6.561792,23,5293.492723
3.509742,20,5295.013332
7.265656,29,5297.305741
7.353663,27,5299.391886
6.910843,30,5301.606728
7.290831,26,5303.617124
6.757428,24,5305.437528
6.525401,23,5307.284729
6.801115,27,5309.356709
7.165399,30,5311.66843
6.344598,22,5313.312908
6.350713,22,5315.096751
6.845344,32,5317.518743
5.680401,21,5319.167944
6.916166,30,5321.411238
5.721979,18,5322.78979
6.723771,26,5324.724588
6.268071,24,5326.580661
6.501474,26,5328.507488
6.900427,27,5330.597625
7.058309,28,5332.684014
6.150904,25,5334.605021
6.548844,28,5336.759028
5.481638,18,5338.174685
7.834545,35,5340.825747
6.432112,21,5342.507607
6.647713,29,5344.670131
7.081305,29,5346.95256
6.237836,25,5348.855463
5.952318,26,5350.870883
6.012385,28,5353.0737
6.301472,24,5354.905978
5.750032,24,5356.790748
5.776743,22,5358.465533
7.166156,24,5360.269051
6.711937,25,5362.20553
5.949738,27,5364.239494
6.188854,18,5365.625624
6.832171,29,5367.867127
5.455161,21,5369.499545
6.641095,25,5371.388761
6.318216,28,5373.531372
5.768012,24,5375.364884
7.045475,31,5377.773781
6.61949,23,5379.514846
6.198715,27,5381.592379
6.943573,24,5383.432937
6.266394,23,5385.236351
6.054122,28,5387.33789
6.332418,23,5389.134028
6.109665,23,5390.894258
6.040113,28,5393.058639
6.525279,24,5394.827457
7.015812,30,5397.167449
6.591658,27,5399.259676
6.528991,25,5401.147235
6.008962,23,5402.929935
4.391757,16,5404.145354
5.806728,22,5405.816365
5.906924,20,5407.407501
5.401147,22,5409.096102
6.622856,25,5411.048758
6.332018,24,5412.880666
5.817152,20,5414.458098
6.140628,31,5416.808498
6.74507,19,5418.314054
7.090524,22,5419.939008
6.442217,29,5422.215468
5.387061,22,5423.884898
6.736332,34,5426.514054
6.745826,27,5428.577437
7.131497,30,5430.909308
5.778687,24,5432.737188
6.592973,23,5434.551597
7.102808,29,5436.754801
6.429716,29,5439.013423
6.172104,24,5440.840964
6.337993,25,5442.785307
6.129076,29,5445.025504
6.6943,23,5446.813752
7.251159,30,5449.149467
6.893237,22,5450.807449
6.200892,19,5452.257002
6.95797,30,5454.604236
6.321274,32,5457.039762
7.149174,33,5459.559432
6.448502,26,5461.613067
6.025968,27,5463.658426
5.83344,21,5465.275342
6.712998,29,5467.506767
6.736157,23,5469.281959
6.666096,30,5471.529737
6.15422,19,5473.074771
6.373173,25,5475.005344
7.174389,23,5476.836944
5.750446,23,5478.549309
6.031303,24,5480.446054
6.523252,26,5482.425821
6.941185,27,5484.545899
7.532746,32,5486.936327
6.662564,28,5489.11601
6.180699,23,5490.805943
6.570262,18,5492.226755
5.766348,27,5494.281128
6.53436,24,5496.199367
6.523907,27,5498.257328
6.713746,24,5500.141225
6.953406,29,5502.37274
6.369016,24,5504.240025
6.816882,25,5506.113105
6.718225,26,5508.174297
6.517661,29,5510.355716
5.746514,18,5511.755904
6.003131,28,5513.853563
6.502672,23,5515.646466
6.593882,23,5517.356675
6.482263,28,5519.550383
6.577625,28,5521.633976
7.298286,30,5523.967176
7.135553,21,5525.596149
6.52043,21,5527.234267
7.030923,25,5529.079945
6.370472,21,5530.727429
6.815494,26,5532.700881
6.134755,31,5535.110464
6.948993,32,5537.584202
6.628784,21,5539.163234
6.537026,22,5540.815379
6.652774,22,5542.530114
6.493106,30,5544.783657
6.72134,29,5547.080649
6.345703,28,5549.268948
7.407524,31,5551.581414
5.128786,26,5553.623669
6.518098,30,5555.889425
7.551442,27,5557.980862
6.416097,23,5559.723801
6.421231,23,5561.535578
6.756292,31,5563.86265
6.747016,30,5566.158604
6.285699,20,5567.689226
6.914134,24,5569.578971
6.064273,20,5571.078802
6.715049,26,5573.068007
7.001215,29,5575.2923
3.323332,13,5576.35272
6.97725,26,5578.324333
5.342004,22,5580.062885
6.220822,20,5581.570658
6.308489,29,5583.801404
6.294469,26,5585.766691
5.284361,24,5587.645125
4.116557,15,5588.770011
6.758149,27,5590.832743
6.715401,27,5592.919699
6.176026,18,5594.339855
7.036012,26,5596.378161
6.538902,17,5597.61064
7.39633,35,5600.313791
5.668024,23,5602.066471
5.522125,15,5603.249244
6.71759,27,5605.292443
5.973745,21,5606.928832
5.902607,21,5608.506536
6.239203,24,5610.289864
6.508632,21,5611.990893
6.776144,29,5614.210235
5.82939,27,5616.343993
6.520459,22,5618.018785
5.730842,22,5619.785969
6.828882,27,5621.841686
7.089816,27,5623.948091
6.922311,24,5625.772567
6.966347,29,5628.025815
6.764162,28,5630.200861
6.834027,27,5632.235646
6.133196,30,5634.576138
5.647629,31,5636.875748
4.958149,14,5638.027044
6.052027,22,5639.703526
6.968851,31,5642.106409
6.21751,22,5643.766144
6.652328,29,5646.007097
5.767309,20,5647.50107
6.516168,22,5649.216507
6.326012,26,5651.178208
6.537043,20,5652.694452
5.768056,27,5654.770024
5.939502,20,5656.281113
6.402936,26,5658.238888
6.839689,27,5660.273417
7.598606,29,5662.566793
6.739495,25,5664.499806
2.951525,18,5665.866878
6.199297,22,5667.540054
4.77866,17,5668.920953
6.985996,23,5670.646168
6.887971,30,5672.967601
5.441841,25,5674.883902
6.583009,25,5676.816834
7.158367,31,5679.203597
7.682519,30,5681.506109
6.38216,25,5683.421066
6.182802,30,5685.756109
6.5173,30,5688.07637
7.134375,25,5689.983478
7.132914,29,5692.25322
6.897878,28,5694.381095
6.522138,31,5696.815747
6.055418,26,5698.794916
5.270769,15,5699.997172
7.550642,28,5702.11153
6.730374,28,5704.292718
6.918508,23,5706.017495
5.77051,25,5707.956163
6.099214,29,5710.176718
6.152889,28,5712.321075
7.374859,30,5714.652776
6.04151,22,5716.313314
6.644096,25,5718.260424
6.274817,22,5719.8775
6.839835,27,5721.98584
6.599004,31,5724.35092
6.457654,29,5726.571639
6.904441,28,5728.66459
4.826184,20,5730.238826
7.054917,24,5732.07463
5.924507,18,5733.49503
4.509826,16,5734.707607
7.241228,22,5736.367636
4.932775,16,5737.618782
6.057568,22,5739.330296
5.819624,17,5740.597854
