# {"t_start": 1672454481.0827203, "env_id": "PctContinuous-v0"} 
r,l,t
6.543673,25,4303.553496
6.703579,24,4305.371371
6.682026,28,4307.579249
6.58904,26,4309.546338
6.970701,24,4311.43045
5.630281,23,4313.137815
6.9104,27,4315.214965
5.839733,27,4317.252843
5.74991,23,4319.011379
6.439833,24,4320.815313
6.266804,23,4322.615358
6.462375,24,4324.437675
6.532082,28,4326.595576
6.534621,26,4328.612945
6.722583,27,4330.714582
6.765368,28,4332.854621
6.612052,24,4334.73267
4.354248,16,4335.947832
5.794607,26,4337.976369
6.545738,22,4339.61435
5.42288,25,4341.526809
6.486851,25,4343.422454
7.394842,34,4346.088311
7.258294,25,4347.961461
6.834229,21,4349.629992
6.193171,24,4351.469148
6.591003,25,4353.412293
6.923908,27,4355.461115
7.220537,28,4357.625866
5.922297,26,4359.616807
5.782359,25,4361.629789
6.404298,34,4364.227534
5.929652,24,4366.161382
5.056347,24,4368.006605
6.509685,28,4370.177995
6.771569,28,4372.372166
6.51504,26,4374.397317
5.948968,31,4376.785992
5.670313,26,4378.764711
6.496321,26,4380.845266
6.272821,28,4382.976657
6.260349,20,4384.539255
5.672949,17,4385.833421
6.690558,23,4387.548918
7.053229,32,4390.090504
6.230124,22,4391.743209
6.234398,25,4393.688093
5.494665,28,4395.866802
6.142595,23,4397.565156
6.591344,25,4399.457963
5.739754,24,4401.35423
7.208206,28,4403.49574
5.467882,22,4405.166291
7.162448,27,4407.186273
7.225054,29,4409.4477
6.53853,32,4411.951787
6.368456,26,4413.919322
7.937346,33,4416.422417
6.703292,21,4418.071592
6.765809,24,4419.97131
7.138568,26,4421.947403
5.846689,25,4423.915411
6.215166,27,4425.964878
6.345947,23,4427.743106
7.068403,29,4429.947992
5.7296,16,4431.237261
6.174036,26,4433.205474
7.338207,24,4435.13324
5.401163,22,4436.832705
7.221701,24,4438.691256
6.874639,26,4440.641792
6.36942,25,4442.59183
6.267459,27,4444.615522
7.277684,29,4446.869517
7.178046,26,4448.818175
6.045859,26,4450.885685
6.992842,26,4452.844628
6.834809,19,4454.360102
6.197416,30,4456.622518
5.426532,17,4457.949353
6.706003,25,4459.822564
7.315276,23,4461.632826
3.460567,13,4462.591756
2.920691,10,4463.337118
6.617775,29,4465.592677
4.723107,18,4466.964501
7.003304,26,4468.964964
6.131193,28,4471.071538
6.735353,27,4473.126512
6.839339,18,4474.460273
5.69216,22,4476.143929
6.41979,29,4478.397148
5.452949,24,4480.198087
6.623693,21,4481.868766
6.033207,26,4483.830228
6.218771,28,4485.954911
6.619912,22,4487.628187
6.184678,25,4489.579223
4.131346,13,4490.539216
5.532599,22,4492.302311
5.911041,24,4494.127042
3.993308,18,4495.48031
5.720198,23,4497.307009
6.273497,31,4499.706516
6.210941,31,4502.069697
5.851651,24,4503.943083
6.36216,26,4505.923842
6.380649,25,4507.887841
6.824064,27,4509.952594
5.980296,20,4511.512816
7.080451,26,4513.449844
6.836357,33,4516.020857
7.585512,29,4518.21285
6.228497,32,4520.690835
5.790426,23,4522.401468
6.842827,27,4524.479964
5.731586,26,4526.457348
6.897262,33,4528.945502
5.32285,21,4530.615916
5.646303,26,4532.595163
5.868535,28,4534.738907
5.97109,23,4536.52
7.287257,34,4539.119491
5.515624,28,4541.232011
7.331814,26,4543.29816
6.513173,25,4545.210014
6.516406,28,4547.380905
6.234991,25,4549.298986
5.50594,20,4550.894293
7.657602,29,4553.075542
6.33895,26,4555.093754
6.079636,24,4556.909962
6.839359,26,4558.943933
6.356638,29,4561.192478
6.941921,33,4563.692321
6.67721,25,4565.633225
6.203893,27,4567.688669
6.805329,19,4569.186537
6.823483,23,4570.864927
6.517457,23,4572.68701
3.829625,16,4573.866985
6.272908,21,4575.462458
6.08377,21,4577.103834
5.570488,21,4578.671448
6.231809,28,4580.866415
6.393588,33,4583.335301
6.914758,19,4584.853364
5.913666,25,4586.753826
6.565289,25,4588.684623
6.058506,28,4590.775486
6.999767,23,4592.55726
5.094885,22,4594.213169
5.945059,25,4596.17157
6.472641,29,4598.385788
5.197886,22,4600.14604
6.496359,27,4602.197407
6.359191,26,4604.237005
6.420724,30,4606.521022
5.850615,20,4608.106694
6.272101,23,4609.865468
7.258461,27,4611.915348
5.250041,19,4613.310636
6.682621,25,4615.274351
5.771836,17,4616.564452
7.024205,28,4618.724517
6.688097,30,4620.978985
6.591129,25,4622.950183
6.013443,23,4624.736298
6.935318,29,4626.954392
7.27447,20,4628.454813
6.787245,27,4630.569679
6.422079,26,4632.513044
6.016676,18,4633.968721
6.263525,30,4636.229697
6.822507,23,4638.001544
6.157551,24,4639.858198
6.373798,23,4641.679698
7.323376,36,4644.414147
6.491331,25,4646.377806
5.673847,26,4648.359093
6.374089,21,4650.006495
6.833662,30,4652.264557
6.67489,27,4654.343283
7.006256,26,4656.296438
6.329916,23,4658.063309
7.484095,24,4659.895344
6.74462,17,4661.246434
7.089064,22,4662.884645
6.583943,25,4664.805545
7.557952,23,4666.558652
7.568794,35,4669.274862
5.62493,21,4670.866393
5.717649,22,4672.577733
6.638847,31,4674.907837
7.033687,28,4677.131243
5.50562,19,4678.57471
6.622684,31,4680.96995
6.777665,23,4682.703479
7.36483,32,4685.158576
6.218394,22,4686.795983
5.772599,25,4688.764725
1.121587,9,4689.452528
7.377698,23,4691.204912
6.661223,25,4693.165987
2.167798,8,4693.748306
6.477697,20,4695.28308
6.046402,21,4696.950653
6.010608,27,4698.962606
6.223855,24,4700.853428
5.836787,33,4703.368957
5.793213,19,4704.818337
6.534148,18,4706.188697
6.105699,21,4707.816427
6.027093,24,4709.65565
5.897825,27,4711.698116
7.04619,28,4713.803519
7.435016,23,4715.534507
6.93428,31,4717.923564
5.821081,29,4720.170913
6.955089,32,4722.646928
6.589034,30,4724.900207
5.77401,23,4726.676642
6.347023,26,4728.693761
6.329604,24,4730.561918
5.608873,23,4732.301888
6.657079,29,4734.587702
6.551209,32,4737.026534
6.873085,19,4738.515503
6.342586,26,4740.478227
6.541126,30,4742.823041
6.363729,27,4744.876942
6.823466,24,4746.740628
2.956126,15,4747.867159
6.445284,23,4749.69111
6.496793,27,4751.714986
6.438363,33,4754.355788
6.009727,26,4756.315585
6.813806,31,4758.705626
6.610573,23,4760.515676
5.836369,25,4762.42872
7.536108,30,4764.737674
6.423555,19,4766.169995
6.396145,33,4768.699675
5.785935,25,4770.599056
5.931853,25,4772.525781
6.863034,26,4774.518688
7.037693,33,4777.031803
6.500324,28,4779.159301
6.939172,24,4781.045858
6.612627,25,4782.948635
3.885137,12,4783.923159
6.327726,26,4785.889873
6.521723,31,4788.265239
7.257219,39,4791.255592
6.700941,23,4793.10384
6.311998,20,4794.620128
7.233356,31,4797.014333
6.428434,25,4798.937203
6.486484,19,4800.467817
6.815946,29,4802.696193
5.57803,29,4804.965322
5.301012,18,4806.357913
6.154009,19,4807.839792
5.923749,21,4809.414051
6.729744,26,4811.448779
4.341004,16,4812.665373
3.384634,14,4813.729012
6.864369,31,4816.087
6.091547,20,4817.642941
5.600155,31,4820.101287
6.723717,22,4821.783206
3.798348,17,4823.134611
6.499201,22,4824.811483
7.084412,26,4826.844605
7.00049,29,4829.013581
5.274935,22,4830.748703
7.191184,25,4832.630189
7.462327,36,4835.371346
5.850228,19,4836.823386
4.606447,19,4838.330963
6.934949,24,4840.16407
6.859318,28,4842.308528
5.602613,21,4843.941674
6.041806,26,4845.998344
6.708647,29,4848.195882
6.70389,32,4850.662711
6.574212,27,4852.699875
6.744585,29,4854.984578
6.51201,28,4857.162049
6.194602,24,4858.977396
6.535512,27,4861.052879
6.68385,26,4863.059096
5.886616,29,4865.306047
7.051264,34,4867.871499
5.541471,23,4869.656519
5.255969,22,4871.356445
6.581605,23,4873.134227
6.150884,22,4874.858754
6.810455,26,4876.91659
6.590522,26,4878.895052
7.001966,31,4881.309508
6.93216,27,4883.36728
6.219714,23,4885.131378
7.054874,25,4887.048244
6.078498,26,4889.054942
5.996207,24,4890.818894
7.168601,38,4893.746652
5.988012,25,4895.703467
1.909147,11,4896.538796
6.502895,29,4898.726586
6.059195,24,4900.595791
6.499497,29,4902.822431
7.433161,29,4905.061492
6.486542,21,4906.698998
7.02982,21,4908.396676
4.253377,20,4909.893501
6.816861,29,4912.150044
6.647873,29,4914.308782
7.450745,29,4916.570565
7.058176,23,4918.308331
7.354162,35,4921.072324
5.803889,29,4923.372862
6.810484,25,4925.266722
6.343885,27,4927.356505
6.72557,24,4929.186595
6.404288,25,4931.14073
5.962568,30,4933.383854
3.447614,12,4934.330267
5.379489,20,4935.827834
6.366946,28,4937.997927
6.383497,27,4940.046488
7.894967,27,4942.183909
6.180974,18,4943.537955
6.860787,22,4945.199967
6.227396,26,4947.230785
7.268884,32,4949.731757
6.360663,27,4951.818853
6.393856,25,4953.807238
6.968552,27,4955.877163
6.93949,28,4958.073453
7.533037,30,4960.378481
5.996927,27,4962.4838
5.373204,21,4964.057291
6.85942,22,4965.791212
6.482958,27,4967.827271
5.603859,22,4969.560251
6.968445,26,4971.480047
6.100911,19,4972.946522
6.716469,24,4974.734012
6.25552,25,4976.668106
4.38291,19,4978.110577
6.714274,35,4980.79442
6.750376,29,4983.023523
5.684571,28,4985.207945
5.951101,27,4987.248666
6.279081,22,4988.955491
7.238282,30,4991.238195
7.091829,26,4993.20144
6.400286,30,4995.528605
6.298146,24,4997.396336
5.881247,23,4999.137394
6.227061,26,5001.112574
6.71236,31,5003.538495
6.26963,35,5006.172453
5.611414,23,5007.988585
6.043867,24,5009.818449
7.408119,24,5011.644455
5.965426,28,5013.76639
6.829788,27,5015.879152
6.13149,25,5017.793201
5.328527,19,5019.224689
6.979725,26,5021.221367
6.55635,26,5023.287467
6.85753,26,5025.256742
6.678278,24,5027.19344
7.451635,34,5029.75957
6.888993,22,5031.486031
6.977149,29,5033.675211
6.610597,30,5036.001348
6.817393,20,5037.497882
7.318882,30,5039.791693
7.171777,23,5041.488022
5.595499,24,5043.35384
6.400932,27,5045.411516
5.417602,26,5047.441308
6.77245,27,5049.537482
5.267946,23,5051.272887
6.861264,23,5052.999055
6.876853,26,5055.024105
6.244781,21,5056.630316
7.729067,30,5058.951857
6.862622,28,5061.076852
6.208664,31,5063.481575
7.3236,33,5066.066187
6.012009,20,5067.577577
7.737282,33,5070.10435
7.10733,32,5072.561079
5.896679,26,5074.557011
6.736232,34,5077.161488
6.396796,22,5078.826927
6.057649,27,5080.927271
6.77205,24,5082.750363
7.072999,28,5084.911455
6.449784,24,5086.718294
6.598319,20,5088.283408
6.710436,28,5090.433619
6.155355,22,5092.143936
5.43058,18,5093.542296
6.028736,23,5095.278803
6.106588,24,5097.156767
6.683821,33,5099.699841
5.828011,31,5102.07881
3.998751,23,5103.854573
5.78761,21,5105.47396
7.425538,31,5107.889553
6.653148,28,5110.013725
2.510805,11,5110.917519
5.999146,19,5112.335157
7.114902,25,5114.222781
6.972604,27,5116.338515
6.637524,22,5117.976216
6.826636,27,5120.081966
6.871383,24,5121.880414
6.915966,24,5123.749328
7.219967,30,5126.044363
6.293221,23,5127.83811
6.838839,22,5129.469566
6.338171,25,5131.419694
6.659537,31,5133.745787
7.121296,27,5135.819444
6.330615,29,5138.120662
6.873349,33,5140.615866
6.491902,32,5143.104464
5.150274,21,5144.689242
6.266768,28,5146.881862
6.78396,35,5149.633013
5.818149,27,5151.709594
5.390804,21,5153.363496
7.588915,25,5155.231308
6.367956,30,5157.605988
7.269247,24,5159.431762
6.794622,28,5161.568526
6.324297,20,5163.090204
6.789197,24,5165.014224
7.457624,34,5167.562846
6.434561,21,5169.206511
6.707185,32,5171.654142
6.967987,27,5173.702172
6.340575,27,5175.700056
6.932347,19,5177.2125
7.049307,30,5179.481529
7.217285,31,5181.851809
6.512151,25,5183.703822
7.224715,25,5185.648587
6.510336,27,5187.784592
6.973906,21,5189.370788
6.231794,19,5190.816505
6.292294,24,5192.6744
6.451126,28,5194.804864
7.12887,34,5197.431042
6.085598,29,5199.711479
6.092683,24,5201.533145
6.817721,23,5203.286211
7.359966,27,5205.334556
6.657587,25,5207.266389
6.583517,29,5209.423847
6.702797,29,5211.670823
7.221536,25,5213.565388
7.144511,26,5215.568749
6.850935,25,5217.442063
6.874564,23,5219.256211
6.951464,23,5220.971177
6.992711,29,5223.210398
6.97068,35,5225.834486
7.109715,29,5228.093118
7.50315,31,5230.50671
5.026741,26,5232.503901
6.220999,28,5234.64114
6.872953,29,5236.874944
6.652702,24,5238.778454
5.970168,18,5240.13618
6.966468,21,5241.799384
7.654661,27,5243.824174
6.921091,28,5246.021257
5.788587,19,5247.431995
7.327506,30,5249.779997
7.554457,33,5252.274801
5.446335,26,5254.284103
4.931239,23,5256.037027
6.24991,24,5257.9231
6.020742,25,5259.83584
6.156475,24,5261.737751
6.637378,25,5263.644665
6.483357,23,5265.429598
6.863051,28,5267.58355
6.819722,25,5269.544235
6.539445,27,5271.580534
6.489409,24,5273.487746
5.920812,23,5275.185591
4.587713,16,5276.493628
7.006857,28,5278.583462
6.099956,25,5280.540604
5.596472,23,5282.272714
5.801784,24,5284.196424
6.357875,22,5285.889036
5.735765,23,5287.69246
5.054684,15,5288.810763
5.827501,23,5290.530238
5.348602,24,5292.431119
6.607557,27,5294.485691
6.082581,26,5296.562006
6.923795,24,5298.348654
6.645869,25,5300.286567
6.974018,29,5302.459562
6.264954,21,5304.090249
7.324231,21,5305.700539
6.258168,24,5307.588378
5.381079,23,5309.376894
6.726195,26,5311.377949
5.942196,27,5313.42727
5.664039,21,5315.112967
6.561675,26,5317.111186
5.205333,22,5318.821942
5.452728,20,5320.300751
6.039582,20,5321.801098
6.837402,30,5324.045571
6.439785,26,5326.085819
7.483857,30,5328.314657
7.323788,28,5330.45109
7.084848,23,5332.170895
5.959195,18,5333.534612
6.155824,26,5335.560089
5.455534,18,5336.920073
6.639003,25,5338.870904
6.265145,24,5340.708534
6.481403,25,5342.670431
6.111641,19,5344.110479
5.924938,25,5346.076777
6.854643,24,5347.916989
7.154761,25,5349.865219
6.073598,26,5351.853013
6.073325,21,5353.477008
6.945067,29,5355.688006
7.143169,26,5357.719642
6.934373,33,5360.215886
6.165435,23,5361.995538
6.071093,22,5363.665227
7.273066,29,5365.867224
5.325731,19,5367.351968
6.745265,29,5369.588194
5.782186,20,5371.093891
6.039402,24,5372.962284
6.635458,31,5375.310512
6.59279,30,5377.667955
5.568628,25,5379.535973
6.533879,23,5381.326878
6.721753,30,5383.677792
7.356173,33,5386.142264
6.222224,24,5388.021021
6.208186,28,5390.16065
5.490816,22,5391.882755
5.574057,22,5393.482374
6.074699,22,5395.217476
6.613135,22,5396.875644
7.312972,27,5398.983663
6.626126,34,5401.550279
6.270725,19,5403.016153
6.811795,22,5404.697061
6.348265,24,5406.516944
6.033738,19,5408.044238
5.826287,27,5410.115408
6.789536,28,5412.289039
5.805303,18,5413.664976
6.566178,27,5415.749016
6.692364,29,5417.974209
6.893177,27,5420.023703
6.773326,24,5421.877741
7.091235,29,5424.144215
6.200541,26,5426.14564
6.214905,28,5428.289381
7.470417,29,5430.554846
7.038322,28,5432.683173
6.919711,33,5435.263402
5.438162,24,5437.072214
7.044603,32,5439.556014
5.805576,17,5440.86074
6.444956,24,5442.735147
5.654258,25,5444.665093
7.078647,25,5446.60693
6.562707,22,5448.294688
6.331622,24,5450.131761
6.550228,29,5452.344507
6.107326,25,5454.314403
6.580557,26,5456.268302
6.17602,23,5458.067147
6.029728,20,5459.578957
6.698867,21,5461.241758
6.5661,24,5463.06029
6.001229,28,5465.224949
6.489829,26,5467.21454
7.401408,32,5469.658286
7.714749,35,5472.379585
7.223708,21,5474.028933
7.053252,32,5476.543823
7.010556,23,5478.261316
5.976987,32,5480.77868
7.037414,29,5482.991879
7.691499,25,5484.931824
6.37083,26,5486.890666
6.797721,30,5489.204323
5.863804,26,5491.133586
6.610868,22,5492.837358
6.309252,27,5494.926168
7.307201,25,5496.903956
6.791476,31,5499.321099
7.420308,26,5501.323342
5.053419,18,5502.708057
3.127614,13,5503.726978
7.136093,26,5505.692701
6.919389,27,5507.81822
6.070998,25,5509.686267
5.741962,18,5511.131931
7.132243,24,5512.887203
6.890411,25,5514.84059
6.686751,20,5516.316081
6.791159,21,5517.920876
6.311216,31,5520.330717
5.293071,18,5521.65292
6.699994,29,5523.918772
6.945138,19,5525.356677
6.949332,27,5527.465311
6.264383,24,5529.237064
6.031773,23,5531.054617
5.333019,21,5532.650565
6.960864,33,5535.227065
6.498306,26,5537.179329
5.867234,24,5539.036182
4.200457,20,5540.562213
6.158471,25,5542.477245
6.427553,23,5544.202322
6.408476,30,5546.52439
6.813732,25,5548.439585
6.013012,27,5550.574841
5.838267,25,5552.43351
6.964983,26,5554.450422
6.191376,26,5556.418122
2.51586,16,5557.689979
6.568443,22,5559.363322
6.192273,25,5561.347267
7.377395,26,5563.297783
6.903805,30,5565.610507
5.846669,23,5567.326642
6.598142,28,5569.523946
6.29893,26,5571.460968
6.946756,30,5573.775305
5.821087,21,5575.383497
6.303461,28,5577.569131
5.851412,26,5579.557277
5.897098,22,5581.296879
6.298017,27,5583.329683
7.39137,22,5585.031309
5.64636,23,5586.774793
6.829502,30,5589.092957
6.624339,23,5590.849599
6.857568,25,5592.79501
6.53839,26,5594.801928
6.093447,25,5596.767983
5.670203,24,5598.574383
5.576447,19,5600.027187
6.049344,26,5602.020429
6.993772,26,5604.009188
5.471987,27,5606.06565
5.333067,21,5607.698079
6.584432,27,5609.731724
6.895654,24,5611.638918
6.855879,29,5613.855556
7.047382,32,5616.360863
5.705253,26,5618.407599
5.727058,18,5619.807992
5.312452,22,5621.470761
6.619908,22,5623.200373
7.072285,27,5625.269954
6.612856,25,5627.207618
7.297623,24,5629.038967
6.053783,26,5631.051136
6.567536,28,5633.166424
6.54651,33,5635.72737
7.011524,27,5637.796576
7.91296,28,5639.956185
5.58802,21,5641.574513
6.679737,29,5643.786878
7.104979,33,5646.325008
5.705371,31,5648.671691
6.55747,27,5650.746595
6.092205,23,5652.515837
6.01685,25,5654.426276
5.194662,20,5655.922477
3.31169,15,5657.092877
6.087363,25,5658.954195
6.6386,28,5661.123461
5.923673,20,5662.656639
5.717152,27,5664.76065
7.190864,37,5667.558769
7.012372,36,5670.354941
6.231658,25,5672.317445
6.412863,33,5674.829261
6.873517,24,5676.691209
6.955934,22,5678.364329
6.462104,31,5680.771034
7.374291,36,5683.592263
6.493525,25,5685.493033
6.532266,22,5687.134676
6.048699,20,5688.726989
6.418285,25,5690.63044
5.585269,24,5692.512301
6.761428,29,5694.714584
4.879466,19,5696.212988
6.748524,26,5698.227517
6.051523,19,5699.689626
6.973788,30,5701.966804
3.891173,20,5703.552284
7.266631,33,5706.035111
7.500714,22,5707.745507
6.037232,25,5709.633265
6.092151,25,5711.586456
5.452831,21,5713.180651
6.895217,29,5715.41311
5.7489,27,5717.478723
5.736915,19,5718.952026
6.192997,18,5720.277906
5.039601,19,5721.730582
6.073024,28,5723.920313
7.240807,32,5726.35621
6.520783,24,5728.166563
6.571857,33,5730.707857
6.100468,27,5732.769238
6.715236,28,5734.938419
6.832787,25,5736.832246
6.767573,23,5738.639592
6.869451,31,5741.000666
6.651568,25,5742.9461
6.001327,23,5744.689104
5.947937,25,5746.655858
5.144232,26,5748.635236
6.534468,34,5751.239945
6.791918,24,5753.126281
6.690167,31,5755.455434
6.667507,30,5757.758108
6.168896,25,5759.622919
6.611806,24,5761.524663
6.733952,23,5763.225653
6.804384,25,5765.180694
7.048218,25,5767.083804
4.079973,21,5768.754507
7.073728,24,5770.584214
6.049696,28,5772.764444
5.467134,19,5774.238713
6.770533,19,5775.661177
6.942291,28,5777.819242
5.864866,27,5779.909956
5.698844,29,5782.123437
5.36323,24,5784.014397
6.979798,27,5786.030061
5.724677,21,5787.68923
6.982922,27,5789.73672
7.045128,29,5791.968808
6.249598,20,5793.475873
5.848752,23,5795.275274
6.853397,30,5797.501035
5.622654,22,5799.233785
6.273077,27,5801.256521
7.356047,37,5804.149805
6.669517,22,5805.810954
7.291046,31,5808.191505
5.999932,31,5810.581823
5.016356,20,5812.06588
7.069648,31,5814.491912
6.011043,28,5816.622832
7.51037,26,5818.675556
5.81834,25,5820.577864
6.471766,34,5823.224708
6.690577,24,5825.047362
6.088062,28,5827.225815
6.519686,25,5829.103915
7.566021,29,5831.320936
6.680709,30,5833.626938
6.551555,25,5835.525766
5.189406,21,5837.203309
5.782487,26,5839.155408
3.288111,12,5840.048578
4.817089,17,5841.38329
6.994969,28,5843.475006
6.062881,26,5845.497086
6.607334,23,5847.262986
7.437433,32,5849.740787
5.36447,22,5851.413023
7.265932,25,5853.342713
6.339981,22,5854.987774
6.211659,30,5857.308536
7.137877,25,5859.169842
6.761076,25,5861.118751
7.3683,34,5863.685799
6.342923,27,5865.763726
5.609982,18,5867.110233
6.861864,25,5869.06494
4.634314,17,5870.352911
7.234027,30,5872.686636
6.782433,26,5874.643715
6.966164,35,5877.344092
6.412676,23,5879.047029
7.210968,28,5881.231019
6.874555,25,5883.198016
5.326217,20,5884.725728
7.215911,27,5886.719201
5.873426,23,5888.518313
6.663548,22,5890.156356
6.382952,23,5891.953807
6.372724,30,5894.242769
6.488811,28,5896.390626
5.90725,24,5898.215048
7.696129,36,5900.958195
6.450151,32,5903.513549
6.209072,26,5905.476883
5.349903,23,5907.265139
7.006205,27,5909.329238
6.650551,33,5911.898266
7.015821,34,5914.498589
6.351577,24,5916.31843
5.334465,23,5918.109948
6.646846,25,5919.971777
7.080089,29,5922.240155
5.670782,25,5924.096306
5.381565,19,5925.582667
7.271013,23,5927.326357
6.358743,28,5929.535219
4.284169,22,5931.212145
6.367408,24,5933.081665
5.629305,21,5934.654701
6.691684,25,5936.580028
7.554941,31,5938.945537
6.234994,25,5940.880083
6.793942,22,5942.567194
6.64704,33,5945.106422
6.432601,28,5947.27076
6.373857,21,5948.899902
6.565622,22,5950.518118
6.390293,32,5953.005336
5.863686,20,5954.524315
7.141876,26,5956.554171
7.094003,24,5958.385927
6.486052,28,5960.526627
6.035518,27,5962.575309
6.451738,27,5964.668597
6.902662,28,5966.75133
6.889989,30,5969.062169
6.602564,25,5970.99978
7.277202,26,5973.045581
6.044478,25,5974.922282
7.450407,33,5977.482235
5.444776,24,5979.340916
6.609975,26,5981.338772
5.981616,23,5983.108495
5.898103,22,5984.785988
7.2182,30,5987.130577
7.519895,27,5989.124297
6.935055,28,5991.323747
5.837909,20,5992.821055
7.071463,28,5994.99684
6.625477,27,5997.063023
7.022405,27,5999.135668
6.273553,25,6001.009973
7.506571,23,6002.844435
6.575573,25,6004.744766
6.419827,23,6006.525062
5.993055,23,6008.248508
7.165004,26,6010.26597
6.55548,26,6012.251233
5.923622,24,6014.134639
5.730425,23,6015.859496
5.795144,29,6018.068523
6.795523,24,6019.887176
6.247448,30,6022.245718
4.076099,14,6023.296352
6.867619,31,6025.714214
6.516341,23,6027.486566
6.980512,37,6030.307468
7.497062,31,6032.637517
6.584785,29,6034.842649
4.939233,18,6036.219513
6.94804,18,6037.606628
6.78468,25,6039.48956
6.162784,23,6041.26375
6.422,27,6043.266623
7.646108,26,6045.32253
5.598528,20,6046.816806
5.997949,24,6048.700375
6.169876,21,6050.293164
6.903773,20,6051.883059
6.789902,27,6053.906498
7.506152,26,6055.924638
7.333845,28,6058.095478
6.956758,27,6060.189597
6.396041,18,6061.581649
7.162681,24,6063.476264
5.838374,23,6065.195968
6.744681,31,6067.580771
7.120126,32,6069.996643
6.467476,26,6072.038214
5.628874,19,6073.473734
7.171981,27,6075.541273
7.602393,24,6077.34779
5.683517,23,6079.160739
6.610253,25,6081.016132
6.017141,26,6083.073545
6.694681,33,6085.580448
6.374712,24,6087.484137
6.90722,27,6089.506362
6.851241,24,6091.351994
7.252203,30,6093.59249
4.321357,17,6094.97392
6.330098,22,6096.642008
7.332727,30,6098.961277
6.662542,30,6101.230404
6.445595,35,6103.962533
6.380252,28,6106.171701
6.931425,33,6108.628224
5.279618,29,6110.912395
6.799052,24,6112.723204
6.381112,23,6114.539706
5.930438,21,6116.137556
6.394281,22,6117.822792
6.846822,26,6119.793039
6.114766,20,6121.315358
7.806232,24,6123.113673
7.241582,28,6125.285728
5.764213,25,6127.172452
6.165174,24,6129.027727
6.593037,20,6130.527048
4.219361,18,6131.918275
7.109685,31,6134.317677
6.905381,38,6137.243872
6.629864,27,6139.270005
5.388448,22,6141.000379
6.086172,25,6142.904124
7.033074,28,6145.056973
6.960903,26,6147.053313
7.181718,30,6149.383994
7.143432,23,6151.093417
6.231136,25,6153.056361
6.463342,24,6154.902191
7.168439,34,6157.502061
6.357225,24,6159.395445
7.413049,38,6162.265115
6.127284,34,6164.918938
4.880589,22,6166.55877
6.326705,23,6168.387417
6.079476,24,6170.232194
4.281408,20,6171.818812
6.664109,30,6174.098397
7.013035,23,6175.877316
6.505175,27,6177.931631
7.166592,30,6180.262976
6.496811,29,6182.495677
4.674436,18,6183.813539
6.786226,31,6186.159419
5.275486,22,6187.900268
7.297075,22,6189.5644
4.805088,23,6191.381657
6.417341,26,6193.334986
6.520305,29,6195.62247
6.658953,33,6198.166119
6.886163,26,6200.171004
5.082068,22,6201.893865
6.617912,22,6203.547737
4.648824,24,6205.440851
6.659518,27,6207.544674
6.481831,20,6209.04384
7.357202,25,6210.997594
6.36741,26,6212.987554
7.120406,26,6215.046846
7.031001,28,6217.217844
4.475707,19,6218.63892
6.207605,24,6220.46969
6.851046,22,6222.193065
6.783227,24,6224.02633
7.306988,23,6225.834687
6.797063,22,6227.459208
7.45684,34,6230.084026
6.320603,19,6231.545007
7.43704,27,6233.65324
5.900869,25,6235.535468
3.75787,15,6236.71551
6.538186,24,6238.508413
7.241343,31,6240.882527
5.806207,22,6242.517951
6.983886,32,6244.991989
6.475489,25,6246.848643
4.588134,19,6248.338288
6.654161,27,6250.404481
6.735822,24,6252.253809
6.550673,23,6254.031183
6.433938,23,6255.830791
6.914224,29,6258.009668
6.597991,28,6260.14404
6.760996,24,6261.941176
6.0948,30,6264.239238
3.812826,13,6265.215921
7.044703,26,6267.220198
7.104968,22,6268.90294
6.431817,25,6270.871774
6.806566,22,6272.515045
6.201698,27,6274.638941
6.111115,18,6275.9798
6.48184,23,6277.759963
6.343786,26,6279.758748
6.14759,28,6281.89402
5.87641,24,6283.761688
5.131631,22,6285.445845
7.387454,31,6287.890491
6.161131,23,6289.624477
5.743615,23,6291.419153
5.785379,24,6293.207586
5.155349,15,6294.371719
6.122734,26,6296.322761
6.823435,28,6298.484244
6.554778,28,6300.575202
7.506374,34,6303.222009
6.894502,23,6304.971478
7.127384,24,6306.844597
5.912593,21,6308.461953
7.184326,25,6310.388377
6.503158,23,6312.137285
6.127455,24,6314.013177
6.118271,21,6315.591208
6.534154,29,6317.821552
6.341808,34,6320.385183
6.582455,29,6322.666569
6.68674,35,6325.387393
6.549432,23,6327.114306
6.677313,25,6329.047653
6.675308,32,6331.49743
7.197104,30,6333.802108
7.056986,31,6336.222327
6.30961,22,6337.867931
6.223167,27,6340.000865
7.554833,33,6342.486368
5.646799,18,6343.890423
7.87406,28,6345.998267
4.721965,21,6347.66444
6.663117,19,6349.135083
6.462784,26,6351.113319
6.199814,23,6352.894207
5.732845,23,6354.657181
6.759417,35,6357.409079
6.913945,33,6359.964753
7.025637,28,6362.033185
7.341751,34,6364.643993
6.67549,25,6366.542955
6.324738,30,6368.907239
6.231639,23,6370.70801
6.734692,30,6372.981415
6.020253,26,6374.995701
6.316214,22,6376.645636
7.298792,33,6379.204901
5.989473,28,6381.314254
6.886582,34,6383.9685
6.32967,28,6386.187121
5.943018,24,6388.027498
7.012459,37,6390.882384
6.465911,25,6392.793283
6.237921,28,6395.016051
6.958066,32,6397.449228
6.8936,31,6399.851391
