# {"t_start": 1672454481.0914512, "env_id": "PctContinuous-v0"} 
r,l,t
7.150264,24,4714.953026
6.950414,28,4717.04885
7.148651,29,4719.315687
5.199604,22,4720.999506
6.576599,26,4723.008862
6.018415,25,4724.891504
6.398145,24,4726.761505
5.153282,23,4728.507696
6.859011,28,4730.714841
6.609222,23,4732.430304
6.713723,24,4734.338902
6.434667,21,4735.955509
6.985586,25,4737.908344
6.370955,21,4739.496001
6.133154,29,4741.725359
6.935788,29,4743.938938
5.693389,30,4746.280747
7.406297,26,4748.24905
7.284207,28,4750.436653
7.229148,29,4752.679571
6.397833,22,4754.424605
6.608352,19,4755.846303
6.774871,26,4757.872207
7.081893,23,4759.649177
6.317022,29,4761.914831
6.746354,29,4764.072349
6.940051,32,4766.544065
5.96338,27,4768.623092
6.220432,31,4770.966105
6.652747,24,4772.816018
6.527831,27,4774.883771
6.051829,21,4776.517904
5.906527,27,4778.544943
6.293414,25,4780.487292
5.4469,23,4782.250934
6.769066,29,4784.527006
5.401256,19,4785.929493
7.075081,28,4788.106342
6.189349,19,4789.570881
6.640038,25,4791.548185
5.184295,20,4793.097492
6.114029,20,4794.611797
6.464493,27,4796.695001
7.519107,33,4799.300954
5.953927,24,4801.13187
4.049784,17,4802.438356
6.678493,23,4804.282935
6.672765,28,4806.417678
7.164128,37,4809.262755
6.277871,25,4811.240581
6.976504,26,4813.203969
6.89265,30,4815.490653
6.535747,27,4817.563263
5.59272,19,4819.098026
6.481234,23,4820.844766
4.35324,24,4822.740016
7.173161,26,4824.734409
6.986611,25,4826.698593
6.054001,25,4828.552095
6.917703,35,4831.276874
6.479532,25,4833.156048
6.167649,26,4835.156094
6.195584,25,4837.053984
6.654517,27,4839.155927
6.572421,31,4841.495611
6.214292,24,4843.385183
5.982268,22,4845.102444
5.629612,28,4847.286349
6.476878,28,4849.47992
6.733263,26,4851.41453
6.92412,29,4853.668594
7.840592,34,4856.274964
2.834618,16,4857.555118
6.382428,22,4859.180638
6.985305,21,4860.755512
6.804224,28,4862.976938
5.91638,32,4865.43182
6.7971,29,4867.633145
5.506646,23,4869.443292
5.720907,23,4871.181516
6.386155,23,4872.984516
6.642736,31,4875.357683
6.185194,24,4877.277109
6.066452,25,4879.19295
6.94196,27,4881.300638
6.342631,26,4883.289818
5.887655,24,4885.122248
3.688549,15,4886.283861
5.099346,22,4888.01194
7.154535,21,4889.526843
6.801653,24,4891.35062
7.20871,32,4893.813714
6.447296,27,4895.938957
6.729498,27,4897.967056
6.788851,25,4899.905467
6.485178,22,4901.57755
7.112397,29,4903.83287
4.83703,22,4905.536571
6.836737,29,4907.83661
5.470799,15,4908.984752
5.169425,19,4910.389746
6.221102,29,4912.655779
5.879219,21,4914.234712
5.111029,25,4916.200157
6.432991,31,4918.508259
6.900049,31,4920.988291
6.035123,29,4923.264142
6.879364,29,4925.468047
6.547237,29,4927.719184
6.619951,27,4929.766944
6.762561,31,4932.171622
7.018548,25,4934.110009
6.183356,29,4936.264053
5.079616,24,4938.133894
6.695378,26,4940.111622
5.382187,14,4941.185091
6.233849,27,4943.326185
6.885604,21,4944.88137
5.922885,23,4946.673071
6.827799,29,4948.912857
6.484425,25,4950.865697
6.15718,24,4952.72461
6.321333,18,4954.179749
5.939026,20,4955.721055
6.075239,25,4957.667062
7.58951,29,4959.865107
6.567624,23,4961.700547
6.054445,22,4963.375417
7.315276,30,4965.687164
6.698789,28,4967.816969
5.685087,27,4969.916465
6.715228,23,4971.608639
6.272668,23,4973.407715
6.388847,24,4975.17986
6.798909,24,4977.040311
6.206199,31,4979.361603
6.802664,25,4981.307491
6.205993,26,4983.339771
7.030718,20,4984.918558
7.39912,28,4987.002767
6.65301,27,4989.124533
5.677087,23,4990.84729
4.908094,18,4992.271779
6.179904,27,4994.276904
6.605886,28,4996.51558
6.886699,20,4998.001047
6.867471,33,5000.48975
7.719913,27,5002.537723
6.296847,26,5004.606837
6.631989,31,5006.934784
7.560451,34,5009.569163
7.401016,23,5011.364876
7.067012,32,5013.754573
5.536533,27,5015.873408
6.22331,29,5018.075619
7.09439,27,5020.194557
6.316136,27,5022.238838
7.019689,34,5024.863545
6.034114,22,5026.631557
6.84882,25,5028.532346
6.567971,32,5031.024995
7.355428,30,5033.29283
6.882852,31,5035.689078
7.028063,25,5037.557003
7.302625,39,5040.5253
7.063833,23,5042.288193
6.793117,27,5044.349555
6.027193,24,5046.212013
6.625222,25,5048.092871
5.461219,14,5049.179265
6.687633,24,5051.032054
6.734238,23,5052.7773
6.907829,28,5054.947576
7.171769,25,5056.82495
6.929922,23,5058.644405
6.841106,24,5060.426919
6.966774,25,5062.398912
5.924983,21,5064.004619
5.933081,26,5066.057834
6.370956,25,5067.947455
6.349971,25,5069.851462
6.425338,21,5071.45606
6.598033,36,5074.232153
6.732404,20,5075.734812
6.595276,29,5078.000933
6.877589,27,5080.121537
5.466466,25,5081.98881
6.136472,27,5084.050785
7.402336,36,5086.778463
6.345728,25,5088.725887
5.677783,22,5090.424798
6.86132,33,5092.982357
5.818375,24,5094.811505
6.336592,30,5097.151291
6.982698,23,5098.887629
5.932366,20,5100.4836
5.983476,22,5102.134033
7.213014,33,5104.699862
7.099657,27,5106.761024
5.898666,25,5108.70669
6.429918,23,5110.46432
6.682268,36,5113.246184
6.787449,27,5115.337291
6.56518,28,5117.46347
6.32811,24,5119.334806
7.357188,27,5121.362713
6.152703,22,5123.045525
6.486522,31,5125.43417
6.32768,28,5127.591783
6.241887,25,5129.462844
5.514131,19,5130.96247
6.889388,30,5133.217178
6.396632,25,5135.129523
7.388706,26,5137.10898
6.64574,30,5139.472249
6.581453,29,5141.73515
6.257259,27,5143.762673
6.912452,24,5145.652077
6.253981,25,5147.562963
6.816018,29,5149.855846
6.946987,31,5152.207228
6.51556,35,5154.908112
6.184109,24,5156.760063
6.670953,22,5158.476341
6.835515,22,5160.179813
5.882399,19,5161.662188
6.386446,23,5163.404341
7.354573,35,5166.126154
6.757329,31,5168.445665
6.812721,26,5170.523212
6.911239,25,5172.445572
6.570834,26,5174.37788
6.244292,26,5176.373201
5.598916,18,5177.736367
6.491413,22,5179.402739
6.460731,30,5181.702342
6.32671,25,5183.558965
6.105164,29,5185.810695
6.176309,28,5187.988585
6.150876,20,5189.514314
5.812884,25,5191.39753
5.636417,21,5193.041839
6.062698,23,5194.796156
7.670816,28,5196.974634
7.203751,31,5199.388387
5.738479,32,5201.805127
6.813511,27,5203.868448
6.966213,25,5205.771146
6.444762,26,5207.771505
6.228309,26,5209.733379
7.163939,29,5211.960615
7.650327,37,5214.82913
7.024157,28,5216.94378
6.300268,30,5219.248134
6.438298,30,5221.482418
5.767929,27,5223.578896
4.139596,16,5224.777527
6.611573,21,5226.425948
5.788584,24,5228.248482
6.199643,23,5230.038827
7.224093,28,5232.172315
5.914237,28,5234.328615
4.923546,20,5235.844175
5.997213,29,5238.140789
6.735187,25,5240.063725
6.330415,22,5241.790885
7.10306,28,5243.882858
5.783191,21,5245.542807
6.06538,19,5246.963483
5.682158,18,5248.362116
6.156489,35,5251.057742
6.807708,26,5253.079314
6.086636,26,5255.027145
6.488554,29,5257.288519
6.30623,27,5259.345551
7.224393,29,5261.654903
6.478561,31,5264.00728
6.703825,28,5266.19862
3.587204,18,5267.578342
6.003846,21,5269.227997
6.565947,27,5271.260506
6.167109,22,5273.031832
6.494015,30,5275.275464
5.952338,29,5277.522125
7.184501,29,5279.722289
6.89036,28,5281.893888
5.453151,27,5284.020083
6.704085,22,5285.737299
5.81159,18,5287.091462
6.818754,27,5289.181127
6.060616,24,5290.962085
7.167133,25,5292.956115
6.002554,23,5294.714905
6.592558,27,5296.833577
4.510955,20,5298.343234
6.87339,27,5300.43507
6.917358,28,5302.522873
6.646212,22,5304.254796
7.276864,34,5306.911009
5.803433,27,5308.981091
6.539268,29,5311.235377
6.769824,30,5313.486788
6.6112,24,5315.402514
6.296318,26,5317.39711
7.122067,30,5319.7061
6.706097,22,5321.349311
6.483205,24,5323.162929
6.21905,19,5324.592076
6.615,30,5326.893653
6.100542,26,5328.820381
5.246219,23,5330.606519
4.834802,17,5331.853376
4.118626,19,5333.321437
6.089515,22,5335.008337
4.517716,23,5336.77043
6.611301,26,5338.789382
6.42953,20,5340.326667
5.774963,21,5341.967622
5.054156,18,5343.335676
6.773736,26,5345.35584
6.96136,32,5347.811052
6.677695,24,5349.691133
6.668828,24,5351.524305
7.260551,31,5353.925465
2.846781,13,5354.916173
6.843003,29,5357.182972
6.88969,31,5359.551068
6.797814,26,5361.534757
7.297457,26,5363.493169
6.480216,23,5365.267741
6.041214,24,5367.119452
7.391421,33,5369.650517
6.677502,32,5372.14676
6.941514,30,5374.407687
6.156647,28,5376.584935
6.838159,22,5378.246057
6.331093,26,5380.249342
6.67169,25,5382.143749
6.249542,18,5383.518955
5.971982,22,5385.249043
7.128846,23,5386.968553
7.28632,30,5389.284323
6.307514,22,5390.978539
6.521519,22,5392.670776
3.887357,13,5393.642473
6.247896,23,5395.420927
5.735999,24,5397.252929
6.728787,33,5399.815109
6.051692,23,5401.541417
7.236537,30,5403.846878
6.599784,29,5406.045755
6.05807,21,5407.711346
3.723675,18,5409.109118
7.106443,32,5411.586511
6.952423,28,5413.726305
5.110591,18,5415.133833
6.928413,22,5416.820495
5.811808,22,5418.52928
6.609956,25,5420.38607
6.73712,31,5422.836523
6.557846,20,5424.369597
7.095797,36,5427.143169
5.859816,19,5428.59205
6.720989,24,5430.447083
6.382671,24,5432.290528
5.798548,27,5434.41793
6.729417,22,5436.089527
6.078232,22,5437.759661
6.69936,31,5440.167945
6.336649,19,5441.652457
7.109344,31,5444.044052
6.267248,25,5446.002854
6.998035,31,5448.348691
6.648967,29,5450.597416
7.398977,30,5452.951125
6.091685,29,5455.139559
4.534715,19,5456.553241
6.917699,36,5459.337506
7.147169,25,5461.311793
6.945049,27,5463.363861
5.892928,16,5464.60196
6.405857,31,5466.968282
6.153338,24,5468.850076
7.558916,29,5471.005341
6.513622,31,5473.483561
6.914912,30,5475.779816
4.005825,23,5477.601311
5.269554,19,5479.00181
6.480756,16,5480.311462
6.816787,21,5481.92041
6.812461,24,5483.806046
6.03956,21,5485.372917
5.72438,24,5487.182129
7.216995,26,5489.194311
6.989786,28,5491.260048
6.758418,27,5493.372309
6.52085,26,5495.416002
6.243583,31,5497.802841
5.652946,23,5499.629944
6.640589,24,5501.478914
6.282707,26,5503.504234
4.745091,21,5505.083611
6.608368,23,5506.891228
7.085629,32,5509.325651
6.65715,22,5511.019198
6.991323,24,5512.807845
6.012682,23,5514.619702
5.990751,24,5516.402677
4.635462,16,5517.601706
5.044519,17,5518.95765
6.831004,27,5521.008873
6.43842,27,5523.090515
6.727723,19,5524.519239
5.402976,24,5526.395336
6.664968,28,5528.497062
6.663656,26,5530.491999
6.678884,19,5531.93998
3.856385,16,5533.168478
6.350003,26,5535.216707
6.968034,29,5537.386031
5.827028,16,5538.651096
6.786206,26,5540.619541
7.012559,31,5542.985555
7.155421,26,5544.938002
6.514849,26,5546.986176
6.963529,31,5549.446615
5.929603,25,5551.323806
6.718516,25,5553.246457
5.786755,28,5555.365235
6.62406,23,5557.163943
6.644451,28,5559.253393
6.446718,26,5561.337487
6.477404,31,5563.66565
7.298271,30,5565.968023
6.4186,22,5567.632972
6.163427,27,5569.755746
5.750766,18,5571.088139
6.594262,29,5573.309695
7.717301,36,5576.121637
6.794751,32,5578.577878
6.19285,29,5580.8087
6.108784,28,5582.948215
0.863976,6,5583.391128
5.996848,20,5584.951733
6.824221,27,5587.010975
7.324839,23,5588.77799
7.415449,32,5591.2852
5.850942,24,5593.073318
6.842448,29,5595.374867
6.476925,25,5597.259926
6.674062,30,5599.581096
4.259575,16,5600.773448
7.079014,24,5602.588962
7.220856,29,5604.834579
2.865137,14,5605.924159
5.854039,21,5607.549518
6.697509,27,5609.550313
7.009587,26,5611.629448
5.797497,28,5613.775531
6.890224,29,5616.054554
6.67799,29,5618.328901
6.429603,30,5620.608535
6.534429,21,5622.284153
6.993602,29,5624.512332
6.76621,27,5626.585268
6.978466,33,5629.099129
6.396697,24,5630.972732
5.921641,20,5632.484947
7.993031,32,5634.964443
5.119252,18,5636.312882
6.842637,19,5637.787884
6.137924,28,5639.950302
5.287158,22,5641.640491
7.505685,34,5644.231997
6.810828,27,5646.316733
7.765481,24,5648.098663
7.214727,33,5650.667952
5.304271,24,5652.508049
5.574758,16,5653.737195
6.33861,25,5655.597792
7.002528,26,5657.590638
6.608746,29,5659.772369
5.953186,23,5661.591059
6.596762,23,5663.299098
5.253583,22,5665.052673
6.831707,24,5666.872613
7.061906,28,5669.073549
6.540729,20,5670.585792
7.058393,32,5673.048967
6.111032,25,5674.965957
6.743599,26,5676.995491
6.838593,28,5679.142128
6.890388,30,5681.446813
6.224476,22,5683.157872
5.916202,25,5685.105101
6.036241,22,5686.754901
6.710163,23,5688.575066
7.271127,28,5690.688642
7.147482,25,5692.648995
7.210488,33,5695.214938
6.729779,24,5697.063494
6.059187,25,5699.023632
6.427591,22,5700.671895
7.236262,26,5702.643965
6.216374,24,5704.545051
6.157435,26,5706.47588
6.154491,23,5708.275903
7.05429,27,5710.326853
6.440949,27,5712.430035
6.903815,22,5714.085268
6.659606,20,5715.647839
7.065915,30,5717.915947
7.122751,25,5719.819541
6.548644,31,5722.200051
6.004248,23,5723.984506
6.156464,26,5725.992729
6.333628,25,5727.855645
7.368387,29,5730.109048
6.587521,31,5732.451533
6.639861,26,5734.481984
6.012776,24,5736.304885
6.454472,36,5739.097219
5.127822,18,5740.467716
7.368481,31,5742.863217
7.403944,25,5744.751113
5.975525,25,5746.716784
6.256985,23,5748.487587
6.656371,22,5750.185355
6.283451,26,5752.160315
6.762076,27,5754.269729
5.54347,24,5756.054297
7.173311,27,5758.12115
6.550984,24,5759.919245
6.70177,22,5761.658729
6.073293,23,5763.386583
6.017815,20,5764.962882
5.49726,17,5766.244323
7.096094,33,5768.84299
7.014224,25,5770.738913
7.239643,28,5772.893691
6.90929,23,5774.681482
6.777667,22,5776.373674
6.359537,26,5778.330133
6.68192,26,5780.392721
6.919766,28,5782.499815
7.714224,31,5784.895797
6.573528,24,5786.710928
6.428303,23,5788.520043
6.705358,31,5790.866656
6.24193,23,5792.643745
6.830715,26,5794.613421
6.71843,26,5796.616989
6.955133,28,5798.784715
6.231584,25,5800.667428
7.266669,33,5803.2133
6.896394,28,5805.369882
6.871674,25,5807.291527
7.136073,25,5809.176271
6.922277,23,5810.958022
7.113595,33,5813.431933
6.82919,22,5815.151132
6.333118,29,5817.386344
6.262432,23,5819.217446
5.526852,26,5821.201983
6.252945,28,5823.390935
5.978474,27,5825.414091
7.384466,31,5827.800823
6.67885,28,5829.975412
6.587994,23,5831.686275
7.110855,26,5833.710675
6.38067,21,5835.303113
6.823376,22,5836.963721
6.720957,22,5838.70001
5.78258,23,5840.407439
5.633519,23,5842.218423
6.126188,25,5844.074336
6.305425,19,5845.585808
7.26819,32,5848.027194
5.742887,29,5850.288372
6.578069,27,5852.29948
6.917325,29,5854.54629
6.409982,25,5856.485176
7.236683,34,5859.012957
4.135943,19,5860.527738
6.148705,31,5862.871141
7.057865,26,5864.845566
5.900446,21,5866.427198
6.372782,24,5868.296228
6.870064,29,5870.503393
6.24663,28,5872.677474
7.354239,25,5874.538137
6.4871,28,5876.717191
6.571566,30,5878.969165
5.694068,27,5881.063531
5.760543,22,5882.760254
7.367691,35,5885.45682
5.373276,25,5887.36977
6.678021,33,5889.84627
6.448852,27,5891.945227
7.011409,27,5894.00347
6.322098,30,5896.314655
6.472433,20,5897.84412
7.271561,28,5899.979891
6.399605,25,5901.922683
6.91683,31,5904.323352
6.537501,28,5906.505014
7.383017,29,5908.704933
6.331964,27,5910.80418
6.638729,22,5912.453702
6.744935,22,5914.205288
6.554326,24,5915.998076
6.071091,22,5917.715056
6.76681,21,5919.276947
6.48964,30,5921.587213
5.672381,22,5923.242082
7.036837,36,5926.047546
5.821275,31,5928.382641
7.306031,30,5930.738766
6.17032,27,5932.787163
6.986162,30,5935.102942
4.958198,25,5937.070843
7.577431,26,5939.005632
7.020929,27,5941.113338
7.162323,34,5943.706573
4.657195,15,5944.899668
5.667875,21,5946.488228
6.853232,28,5948.659279
6.629955,24,5950.473182
5.523769,23,5952.256851
6.729934,31,5954.586751
5.962782,27,5956.692611
7.136021,21,5958.311078
6.217636,27,5960.378801
7.194659,30,5962.63769
7.156001,28,5964.822802
6.567973,23,5966.511576
5.77358,23,5968.282919
5.984605,22,5969.977681
6.411665,23,5971.837259
7.460225,33,5974.291182
7.461319,34,5976.933116
6.955638,33,5979.50243
6.72982,25,5981.409383
6.748747,19,5982.891311
6.710641,28,5984.99339
7.389605,24,5986.868049
6.561753,35,5989.492381
7.326989,26,5991.513799
6.116091,25,5993.402045
5.476804,22,5995.148634
6.578492,24,5996.957943
7.010108,30,5999.272635
7.280795,30,6001.520205
5.671609,27,6003.664823
6.122131,21,6005.239096
6.875018,31,6007.628293
6.582381,29,6009.877228
5.801336,24,6011.739378
5.698363,25,6013.678335
6.235046,24,6015.470335
6.555214,26,6017.461593
5.908382,25,6019.34846
6.54249,26,6021.405626
6.830669,27,6023.423398
6.355861,27,6025.570768
6.618013,30,6027.846624
6.596103,22,6029.550411
5.966544,22,6031.225774
6.348923,25,6033.14391
5.389995,21,6034.697092
6.759714,25,6036.644186
7.125934,24,6038.430876
7.033827,27,6040.4986
7.121948,26,6042.438285
6.840922,32,6044.932529
6.009739,27,6046.953439
6.514157,21,6048.618664
3.33973,15,6049.745104
7.885953,30,6052.085523
7.210838,27,6054.130634
7.785613,29,6056.389992
7.041206,28,6058.534609
7.092916,28,6060.751646
6.65631,24,6062.521528
6.506127,23,6064.369603
7.51542,28,6066.482259
6.571392,20,6068.045186
5.61551,20,6069.564561
7.365228,29,6071.801109
6.371732,24,6073.600004
6.69913,27,6075.706262
6.835902,31,6078.030492
7.57851,28,6080.162131
6.796486,33,6082.754149
7.283963,30,6085.039525
5.30726,18,6086.49765
5.657275,23,6088.203831
6.587103,24,6090.014522
7.28651,24,6091.873661
6.634336,25,6093.749733
6.376683,31,6096.172277
6.602666,24,6098.0597
6.403925,29,6100.263033
6.385073,25,6102.228146
6.796134,28,6104.333642
6.723352,31,6106.750375
6.177786,26,6108.707163
5.341599,26,6110.768946
7.006067,29,6112.955456
3.819719,12,6113.908248
6.962287,27,6115.96654
6.514532,23,6117.74635
5.541012,28,6119.880016
5.26169,20,6121.404848
6.517366,31,6123.732735
7.166245,32,6126.177683
7.324062,27,6128.21383
6.233699,22,6129.918606
6.566361,28,6132.068233
6.697029,25,6134.04078
6.429609,21,6135.598569
7.294687,29,6137.843418
7.211009,32,6140.31577
5.658628,28,6142.439681
6.506315,18,6143.788609
6.64852,26,6145.795349
6.272707,27,6147.921688
5.891997,25,6149.824799
5.797431,23,6151.556732
6.242201,31,6153.976676
6.918943,27,6156.04776
7.116232,30,6158.324183
6.023202,24,6160.200284
7.069397,34,6162.824322
6.553535,22,6164.526665
6.096482,26,6166.479532
7.3879,31,6168.893806
6.633371,32,6171.428766
6.339844,25,6173.320925
7.106076,33,6175.866234
6.871404,30,6178.144968
6.712815,25,6180.08714
6.421779,24,6181.89081
5.6256,23,6183.659531
6.562373,26,6185.624363
6.355156,27,6187.726278
6.68699,31,6190.16116
6.582907,30,6192.438148
7.292746,34,6195.081217
6.441999,24,6196.886117
6.28879,29,6199.168657
6.765856,26,6201.116243
5.634895,20,6202.70665
6.544001,24,6204.593087
7.019428,31,6206.990094
6.461968,30,6209.242663
6.622329,26,6211.269323
5.948239,26,6213.362221
6.821382,29,6215.547775
4.737639,18,6216.910473
6.797324,31,6219.325182
6.834351,26,6221.339452
6.375089,29,6223.569
4.89178,20,6225.128516
6.852227,36,6227.829562
7.664946,28,6230.010174
6.132598,30,6232.29046
6.642642,24,6234.187388
6.211814,28,6236.287694
5.628918,16,6237.533526
5.655295,19,6238.934415
6.912697,31,6241.331924
5.86105,26,6243.248895
6.392101,27,6245.370864
5.441084,19,6246.773865
7.369044,31,6249.161737
6.379111,25,6251.079504
6.502389,25,6253.006126
7.357862,35,6255.747109
6.16632,22,6257.421885
5.715688,29,6259.6047
5.128585,22,6261.273814
6.01066,26,6263.258886
6.67951,22,6264.893041
7.03787,33,6267.45505
7.582521,32,6269.87528
6.52945,25,6271.835535
5.796142,21,6273.453629
6.261593,24,6275.305133
6.370231,31,6277.676313
7.316592,18,6279.081318
5.909355,26,6281.044698
5.700035,30,6283.379201
4.758638,16,6284.604006
5.753194,23,6286.395591
6.29776,28,6288.565966
7.034132,32,6291.023576
6.67513,24,6292.823717
7.330947,32,6295.256702
6.122903,22,6296.933269
5.994226,31,6299.314116
6.787647,30,6301.5966
6.383642,28,6303.742586
6.563587,17,6305.033468
7.562955,39,6308.062275
6.149193,23,6309.833763
6.666904,23,6311.599666
6.036269,24,6313.504608
6.01946,24,6315.310805
6.640964,22,6316.992592
7.06675,34,6319.537177
6.877612,27,6321.631575
7.221232,32,6324.103688
7.150497,27,6326.20398
3.33334,15,6327.345443
6.241502,22,6329.041464
7.617716,36,6331.78976
7.313034,30,6334.083678
6.69295,23,6335.837826
6.583637,28,6338.024245
6.074406,23,6339.776684
7.120366,33,6342.335746
6.620584,33,6344.867275
4.397898,18,6346.209064
6.220279,26,6348.259778
2.497162,10,6349.026291
7.244384,28,6351.176875
5.862513,21,6352.816298
6.788171,28,6354.971333
6.048727,20,6356.55945
6.844859,28,6358.664927
6.154143,20,6360.224189
6.872336,30,6362.479904
6.701803,24,6364.329603
7.110821,22,6366.018647
6.89192,30,6368.371052
7.067693,30,6370.696767
6.341237,25,6372.583748
7.89564,30,6374.912965
7.078974,30,6377.180886
6.070982,26,6379.197748
7.542037,27,6381.230151
6.241314,26,6383.277302
5.897028,25,6385.197348
8.030484,26,6387.257818
6.188886,28,6389.361673
7.102248,31,6391.768723
7.361165,32,6394.318557
6.672399,23,6396.084383
6.984859,25,6398.030792
6.749173,27,6400.087255
4.971593,18,6401.439861
6.379382,28,6403.599336
7.117634,28,6405.78408
5.458566,23,6407.516315
5.02076,17,6408.872738
6.458634,27,6410.953861
6.911051,31,6413.364445
7.156933,26,6415.34881
6.926128,22,6417.064761
3.534333,16,6418.243132
6.231728,24,6420.02487
6.269424,25,6421.945998
6.505664,26,6423.905563
5.194935,21,6425.54084
6.984975,30,6427.797039
6.496403,21,6429.431606
5.879561,27,6431.503992
6.557713,24,6433.383328
6.460717,21,6434.963174
6.102557,25,6436.929021
7.174862,31,6439.204757
5.620569,20,6440.779881
5.209872,22,6442.419127
7.276125,28,6444.616648
5.638708,21,6446.194561
6.618354,24,6448.071189
5.876957,27,6450.119443
8.037901,27,6452.179883
6.199258,31,6454.549226
6.972837,32,6457.045062
7.29571,28,6459.227652
7.095253,29,6461.420661
7.54092,30,6463.72386
7.349383,30,6466.029511
6.677039,22,6467.776387
6.243578,32,6470.279015
6.758175,26,6472.304242
7.126512,33,6474.785996
6.648502,26,6476.758041
7.046475,25,6478.67328
7.028125,25,6480.572697
5.951002,20,6482.167875
7.268467,24,6483.946952
6.034338,19,6485.354331
6.819512,29,6487.572532
6.646339,32,6489.995345
6.844321,29,6492.213661
6.607527,19,6493.721701
6.303048,22,6495.381907
6.34013,26,6497.427061
6.02587,32,6499.845141
5.699105,30,6502.180907
6.206112,29,6504.404678
7.410957,28,6506.590649
6.937236,32,6509.12405
7.098561,23,6510.817935
6.208342,32,6513.260188
7.015983,31,6515.592176
5.533821,16,6516.892095
6.841193,25,6518.775107
6.830375,28,6520.950944
6.994891,24,6522.73556
6.627516,31,6525.134148
5.806364,26,6527.105964
6.339376,28,6529.258312
6.862808,27,6531.278054
6.877518,29,6533.542738
6.722073,28,6535.674138
6.487458,25,6537.614072
5.949734,23,6539.366068
6.362258,21,6540.999619
6.626798,22,6542.672461
6.70979,27,6544.797671
7.17251,24,6546.657924
7.718485,33,6549.216343
6.899765,33,6551.755668
6.661886,22,6553.406816
6.765854,28,6555.593707
6.719686,26,6557.572783
6.674498,23,6559.384372
6.516839,27,6561.3997
5.389009,23,6563.249101
7.472327,23,6564.989815
6.806886,21,6566.635544
6.007773,24,6568.449396
5.136285,18,6569.875094
6.616819,24,6571.789875
5.789555,18,6573.118007
6.874015,25,6575.037894
6.711618,24,6576.855757
6.090868,27,6578.980206
6.781452,18,6580.310161
6.354058,21,6581.908881
6.151044,27,6584.054721
5.521912,22,6585.713873
6.409568,25,6587.681004
6.193274,29,6589.984028
6.261082,20,6591.491305
7.566016,26,6593.493302
7.07401,27,6595.643119
6.12047,20,6597.181976
6.932238,27,6599.235512
6.642376,28,6601.421548
7.192542,27,6603.47794
6.854324,26,6605.496135
5.827113,26,6607.433779
6.996773,31,6609.865967
6.790681,28,6611.995946
6.656265,26,6613.980651
6.772956,32,6616.378519
5.79728,31,6618.763056
6.369506,25,6620.722744
6.376769,24,6622.539044
6.931316,21,6624.133698
7.357526,25,6626.077032
7.023674,28,6628.266696
6.592557,26,6630.234127
5.897831,24,6632.160446
4.859539,22,6633.812864
6.773234,28,6635.975854
6.87255,28,6638.144269
5.786068,25,6640.070649
6.252047,26,6642.046779
7.234795,31,6644.474773
6.395388,26,6646.429916
3.502658,18,6647.842236
7.043414,30,6650.101089
6.071227,30,6652.419957
7.326352,29,6654.636959
7.506492,36,6657.423731
7.291316,23,6659.247838
7.500019,27,6661.289882
6.627934,31,6663.729393
5.573608,27,6665.758958
5.612413,23,6667.610173
7.280162,22,6669.294769
6.721371,21,6670.981555
7.128647,29,6673.228335
5.368413,26,6675.250458
6.880115,23,6677.003797
7.309731,28,6679.178499
4.312514,22,6680.828259
6.450287,25,6682.746291
7.421559,26,6684.722987
6.025953,29,6686.989442
7.418989,26,6688.926059
6.281794,24,6690.793347
5.998282,24,6692.633856
5.833295,18,6694.038873
5.568838,23,6695.809626
6.871566,27,6697.894232
7.047168,37,6700.693306
7.545804,28,6702.856972
4.372203,22,6704.612642
6.718189,17,6705.905144
6.803855,20,6707.428217
6.00934,20,6708.953608
6.658602,26,6710.954248
6.812491,30,6713.281065
5.491835,21,6714.886906
6.769431,24,6716.700264
3.572882,13,6717.74244
5.077799,17,6719.020764
6.056335,25,6720.964801
5.762566,19,6722.417449
6.436547,20,6723.947289
5.781458,23,6725.772453
6.68311,22,6727.453958
6.441344,26,6729.497311
6.866584,27,6731.560341
6.433143,25,6733.521044
6.657958,29,6735.726978
6.958564,32,6738.19588
6.626509,35,6740.898983
6.39052,24,6742.708206
6.82359,28,6744.839265
6.603375,27,6746.915723
6.565023,32,6749.470275
6.844241,29,6751.742378
5.740066,19,6753.190457
6.385937,22,6754.835665
7.331217,27,6756.898668
5.064124,18,6758.273254
6.116177,26,6760.310608
6.256805,23,6762.069916
6.686033,29,6764.354584
5.987279,23,6766.067613
7.214372,32,6768.575867
7.253529,26,6770.530197
4.717213,18,6771.926564
5.071792,24,6773.770879
6.46849,29,6776.053809
5.47871,22,6777.696776
7.159952,30,6779.97681
6.885775,25,6781.872852
6.106809,24,6783.759404
6.750479,33,6786.304713
6.887027,29,6788.498464
6.007192,28,6790.66662
6.611737,24,6792.501503
6.589091,25,6794.428954
6.982862,31,6796.770912
6.367499,22,6798.531586
6.347371,26,6800.529726
5.593005,25,6802.472711
6.18714,21,6804.054638
7.543562,34,6806.65661
7.055648,29,6808.872372
5.958679,19,6810.360468
7.165681,24,6812.236936
7.006073,26,6814.299775
7.158345,32,6816.776484
6.074307,31,6819.185635
6.378698,24,6821.081359
5.541794,19,6822.561939
6.278091,22,6824.216432
4.729605,16,6825.475846
6.556966,20,6827.001068
5.878181,23,6828.812923
5.676118,21,6830.41627
7.046653,29,6832.702539
6.555126,22,6834.357791
